path,method,target_model,suite,seed,duration_sec,device,study_id,source_profile,dataset,model_family,source_model,defense_profile,thread_env_CUDA_VISIBLE_DEVICES,thread_env_MKL_NUM_THREADS,thread_env_OMP_NUM_THREADS,adversarial_successes,asr,clean_accuracy,clean_drop,eligible_examples,examples,jpeg_clean_accuracy,linf,lpips,mean_estimator_time,ssim
reviewer_cifar10/runs/baseline_strong/cifar10_resnet18/dynamic_uniform/seed_45.json,baseline_strong,cifar10_resnet18,dynamic_uniform,45,55.57215299998643,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.00390625,25,256,0.09375,0.0313725769519805,,0.2744049916670216,0.9436596632003784
reviewer_cifar10/runs/baseline_strong/cifar10_resnet18/dynamic_uniform/seed_46.json,baseline_strong,cifar10_resnet18,dynamic_uniform,46,55.77835559999221,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.2747540322908813,0.9438634216785432
reviewer_cifar10/runs/baseline_strong/cifar10_resnet18/static_q70/seed_42.json,baseline_strong,cifar10_resnet18,static_q70,42,49.98331740000867,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,5,0.2,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.2465702026050469,0.9434675797820092
reviewer_cifar10/runs/baseline_strong/cifar10_resnet18/static_q70/seed_43.json,baseline_strong,cifar10_resnet18,static_q70,43,55.868670299998485,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.2752342869801699,0.9437274299561976
reviewer_cifar10/runs/baseline_strong/cifar10_resnet18/static_q70/seed_44.json,baseline_strong,cifar10_resnet18,static_q70,44,55.64746980002383,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.2744548656251026,0.9435497485101224
reviewer_cifar10/runs/baseline_strong/cifar10_resnet18/static_q70/seed_45.json,baseline_strong,cifar10_resnet18,static_q70,45,55.52164369999082,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.2735147651042097,0.9440414272248744
reviewer_cifar10/runs/baseline_strong/cifar10_resnet18/static_q70/seed_46.json,baseline_strong,cifar10_resnet18,static_q70,46,55.81894309999189,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.2752075734373042,0.9438074454665184
reviewer_cifar10/runs/baseline_strong/cifar10_resnet18/static_q80/seed_42.json,baseline_strong,cifar10_resnet18,static_q80,42,55.86027879998437,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.00390625,25,256,0.09375,0.0313725769519805,,0.2754364895833229,0.943711705505848
reviewer_cifar10/runs/baseline_strong/cifar10_resnet18/static_q80/seed_43.json,baseline_strong,cifar10_resnet18,static_q80,43,55.83057720001671,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.00390625,25,256,0.09375,0.0313725769519805,,0.2755075833324553,0.9438521824777126
reviewer_cifar10/runs/baseline_strong/cifar10_resnet18/static_q80/seed_44.json,baseline_strong,cifar10_resnet18,static_q80,44,55.75645630000509,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.00390625,25,256,0.09375,0.0313725769519805,,0.275018862498958,0.9436294585466384
reviewer_cifar10/runs/baseline_strong/cifar10_resnet18/static_q80/seed_45.json,baseline_strong,cifar10_resnet18,static_q80,45,55.62012269999832,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.00390625,25,256,0.09375,0.0313725769519805,,0.274558927083035,0.9441313557326794
reviewer_cifar10/runs/baseline_strong/cifar10_resnet18/static_q80/seed_46.json,baseline_strong,cifar10_resnet18,static_q80,46,55.60145580000244,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.00390625,25,256,0.09375,0.0313725769519805,,0.2743368875006429,0.9438511580228806
reviewer_cifar10/runs/baseline_strong/cifar10_resnet18/static_q90/seed_42.json,baseline_strong,cifar10_resnet18,static_q90,42,56.81903980000061,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,3,0.12,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.2802271083338989,0.943863581866026
reviewer_cifar10/runs/baseline_strong/cifar10_resnet18/static_q90/seed_43.json,baseline_strong,cifar10_resnet18,static_q90,43,56.43476959998952,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,3,0.12,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.2781425317704513,0.9439404830336572
reviewer_cifar10/runs/baseline_strong/cifar10_resnet18/static_q90/seed_44.json,baseline_strong,cifar10_resnet18,static_q90,44,55.60812759998953,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,3,0.12,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.2740423291666047,0.9437662363052368
reviewer_cifar10/runs/baseline_strong/cifar10_resnet18/static_q90/seed_45.json,baseline_strong,cifar10_resnet18,static_q90,45,55.5602082000114,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.2740503760419415,0.9441705122590064
reviewer_cifar10/runs/baseline_strong/cifar10_resnet18/static_q90/seed_46.json,baseline_strong,cifar10_resnet18,static_q90,46,55.87490140000591,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,3,0.12,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.2755301192711764,0.9439644813537598
reviewer_cifar10/runs/vf_advjpeg/cifar10_resnet18/dynamic_uniform/seed_42.json,vf_advjpeg,cifar10_resnet18,dynamic_uniform,42,22.33419719999074,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.0893159401042188,0.9445818066596984
reviewer_cifar10/runs/vf_advjpeg/cifar10_resnet18/dynamic_uniform/seed_43.json,vf_advjpeg,cifar10_resnet18,dynamic_uniform,43,22.376951599988388,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,2,0.08,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.0889665078128321,0.9446044526994228
reviewer_cifar10/runs/vf_advjpeg/cifar10_resnet18/dynamic_uniform/seed_44.json,vf_advjpeg,cifar10_resnet18,dynamic_uniform,44,22.156479900004346,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,3,0.12,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.0888393489572081,0.944647952914238
reviewer_cifar10/runs/vf_advjpeg/cifar10_resnet18/dynamic_uniform/seed_45.json,vf_advjpeg,cifar10_resnet18,dynamic_uniform,45,22.18157210000209,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.00390625,25,256,0.09375,0.0313725769519805,,0.0886372822916806,0.9444650821387768
reviewer_cifar10/runs/vf_advjpeg/cifar10_resnet18/dynamic_uniform/seed_46.json,vf_advjpeg,cifar10_resnet18,dynamic_uniform,46,22.26277660002233,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.0889408427074158,0.944581624120474
reviewer_cifar10/runs/vf_advjpeg/cifar10_resnet18/static_q70/seed_42.json,vf_advjpeg,cifar10_resnet18,static_q70,42,22.332556499983184,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.0889697989594727,0.9443715810775756
reviewer_cifar10/runs/vf_advjpeg/cifar10_resnet18/static_q70/seed_43.json,vf_advjpeg,cifar10_resnet18,static_q70,43,22.08321720000822,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.0882219161465703,0.9444734379649162
reviewer_cifar10/runs/vf_advjpeg/cifar10_resnet18/static_q70/seed_44.json,vf_advjpeg,cifar10_resnet18,static_q70,44,22.19483920000493,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.0887338937513959,0.9442928060889244
